GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM,VISITOR_TEAM,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away
1/7/2019,21800592,Final,Celtics,Nets,2018,116,0.505,0.833,0.375,37,43,95,0.405,0.909,0.262,19,47
1/7/2019,21800593,Final,Rockets,Nuggets,2018,125,0.5,0.794,0.468,28,34,113,0.473,0.857,0.241,26,46
1/7/2019,21800594,Final,Bucks,Jazz,2018,114,0.469,0.813,0.36,27,46,102,0.419,0.696,0.378,20,46
1/7/2019,21800595,Final,Pelicans,Grizzlies,2018,114,0.557,0.69,0.353,27,40,95,0.449,0.833,0.333,28,36
1/7/2019,21800596,Final,Mavericks,Lakers,2018,97,0.419,0.708,0.267,12,52,107,0.436,0.63,0.276,28,44
1/7/2019,21800597,Final,Trail Blazers,Knicks,2018,111,0.471,0.69,0.355,25,51,101,0.404,0.815,0.304,18,48
1/7/2019,21800598,Final,Kings,Magic,2018,111,0.459,0.55,0.294,24,57,95,0.368,0.75,0.351,15,46
1/6/2019,21800584,Final,Bulls,Nets,2018,100,0.466,0.733,0.389,20,44,117,0.506,0.773,0.348,29,38
1/6/2019,21800585,Final,Timberwolves,Lakers,2018,108,0.461,0.714,0.344,24,50,86,0.368,0.607,0.227,20,48
1/6/2019,21800586,Final,Clippers,Magic,2018,106,0.43,0.783,0.364,20,53,96,0.371,0.724,0.29,24,54
1/6/2019,21800587,Final,Hawks,Heat,2018,106,0.473,0.769,0.417,25,59,82,0.356,0.556,0.147,23,41
1/6/2019,21800588,Final,Thunder,Wizards,2018,98,0.432,0.632,0.4,22,41,116,0.436,0.818,0.27,25,55
1/6/2019,21800589,Final,Raptors,Pacers,2018,121,0.518,0.941,0.515,30,41,105,0.457,0.75,0.235,24,44
1/6/2019,21800590,Final,Suns,Hornets,2018,113,0.518,0.895,0.4,23,36,119,0.484,0.706,0.28,22,46
1/5/2019,21800576,Final,Nuggets,Hornets,2018,123,0.461,0.75,0.359,30,46,110,0.476,0.808,0.379,22,47
1/5/2019,21800577,Final,Pistons,Jazz,2018,105,0.476,0.8,0.44,18,44,110,0.476,0.781,0.333,24,42
1/5/2019,21800578,Final,76ers,Mavericks,2018,106,0.47,0.667,0.231,31,49,100,0.432,0.652,0.29,27,49
1/5/2019,21800579,Final,Cavaliers,Pelicans,2018,98,0.409,0.778,0.364,22,34,133,0.58,0.862,0.519,29,44
1/5/2019,21800580,Final,Bucks,Raptors,2018,116,0.494,0.815,0.378,29,38,123,0.512,0.806,0.452,28,38
1/5/2019,21800581,Final,Spurs,Grizzlies,2018,108,0.493,0.829,0.318,26,43,88,0.378,0.789,0.393,21,42
1/5/2019,21800582,Final,Trail Blazers,Rockets,2018,110,0.457,0.75,0.321,27,47,101,0.464,0.833,0.342,13,40
1/5/2019,21800583,Final,Kings,Warriors,2018,123,0.474,0.786,0.556,34,43,127,0.505,0.857,0.447,29,47
1/4/2019,21800567,Final,Cavaliers,Jazz,2018,91,0.39,0.941,0.524,14,39,117,0.512,0.864,0.4,28,47
1/4/2019,21800566,Final,Celtics,Mavericks,2018,114,0.438,0.818,0.467,35,53,93,0.386,0.737,0.25,16,49
1/4/2019,21800568,Final,Heat,Wizards,2018,115,0.484,0.72,0.31,28,48,109,0.429,0.789,0.278,24,41
1/4/2019,21800569,Final,Bulls,Pacers,2018,116,0.516,0.769,0.429,30,40,119,0.527,0.706,0.321,25,40
1/4/2019,21800570,Final,Grizzlies,Nets,2018,100,0.452,0.733,0.208,23,40,109,0.456,0.923,0.382,25,45
1/4/2019,21800571,Final,Timberwolves,Magic,2018,120,0.516,0.739,0.346,29,54,103,0.477,0.526,0.333,28,35
1/4/2019,21800572,Final,Bucks,Hawks,2018,144,0.55,0.714,0.35,36,54,112,0.435,0.686,0.341,26,31
1/4/2019,21800573,Final,Suns,Clippers,2018,111,0.532,0.741,0.474,24,25,121,0.512,0.781,0.417,31,43
1/4/2019,21800574,Final,Lakers,Knicks,2018,112,0.439,0.75,0.297,23,55,119,0.374,0.829,0.297,20,56
1/4/2019,21800575,Final,Trail Blazers,Thunder,2018,109,0.432,0.857,0.29,30,50,111,0.426,0.885,0.32,18,49
1/3/2019,21800563,Final,Spurs,Raptors,2018,125,0.553,0.9,0.481,32,44,107,0.448,0.793,0.2,21,39
1/3/2019,21800564,Final,Kings,Nuggets,2018,113,0.5,0.667,0.419,25,33,117,0.461,0.7,0.359,24,54
1/3/2019,21800565,Final,Warriors,Rockets,2018,134,0.52,0.933,0.378,33,47,135,0.455,0.857,0.389,30,48
1/2/2019,21800554,Final,Hornets,Mavericks,2018,84,0.356,0.737,0.188,23,46,122,0.463,0.889,0.4,31,57
1/2/2019,21800555,Final,Cavaliers,Heat,2018,92,0.453,0.846,0.419,23,22,117,0.512,0.765,0.516,29,47
1/2/2019,21800556,Final,Wizards,Hawks,2018,114,0.467,0.739,0.379,29,48,98,0.421,0.615,0.323,26,50
1/2/2019,21800557,Final,Nets,Pelicans,2018,126,0.505,0.762,0.516,27,43,121,0.529,0.704,0.435,19,41
1/2/2019,21800558,Final,Celtics,Timberwolves,2018,115,0.592,0.867,0.4,34,33,102,0.476,0.714,0.304,24,34
1/2/2019,21800559,Final,Bulls,Magic,2018,84,0.419,0.625,0.35,18,32,112,0.579,0.722,0.423,31,41
1/2/2019,21800560,Final,Grizzlies,Pistons,2018,94,0.462,0.857,0.222,21,44,101,0.434,0.591,0.4,23,42
1/2/2019,21800561,Final,Suns,76ers,2018,127,0.453,0.833,0.324,22,37,132,0.541,0.759,0.458,27,44
1/2/2019,21800562,Final,Lakers,Thunder,2018,100,0.416,0.594,0.259,24,54,107,0.381,0.645,0.226,22,64
1/1/2019,21800549,Final,Raptors,Jazz,2018,122,0.549,0.714,0.35,18,45,116,0.433,0.793,0.281,23,43
1/1/2019,21800550,Final,Bucks,Pistons,2018,121,0.595,0.654,0.37,28,43,98,0.38,0.762,0.364,23,43
1/1/2019,21800551,Final,Nuggets,Knicks,2018,115,0.463,0.652,0.353,36,53,108,0.452,0.722,0.407,28,43
1/1/2019,21800552,Final,Kings,Trail Blazers,2018,108,0.383,0.75,0.333,24,53,113,0.433,0.867,0.281,22,56
1/1/2019,21800553,Final,Clippers,76ers,2018,113,0.462,0.706,0.2,18,41,119,0.483,0.697,0.462,25,55
12/31/2018,21800542,Final,Pacers,Hawks,2018,116,0.5,0.724,0.458,29,39,108,0.432,0.684,0.406,24,53
12/31/2018,21800543,Final,Hornets,Magic,2018,125,0.494,0.909,0.458,29,46,100,0.413,0.737,0.286,22,48
12/31/2018,21800544,Final,Rockets,Grizzlies,2018,113,0.443,0.733,0.439,19,46,101,0.463,0.633,0.24,24,39
12/31/2018,21800545,Final,Spurs,Celtics,2018,120,0.495,0.889,0.538,27,43,111,0.489,0.7,0.324,30,40
12/31/2018,21800546,Final,Pelicans,Timberwolves,2018,123,0.517,0.905,0.56,28,44,114,0.462,0.826,0.321,29,39
12/31/2018,21800547,Final,Thunder,Mavericks,2018,122,0.447,0.686,0.25,22,46,102,0.419,0.765,0.368,21,49
12/31/2018,21800548,Final,Suns,Warriors,2018,109,0.435,0.867,0.346,20,38,132,0.548,0.813,0.5,31,44
12/30/2018,21800536,Final,Magic,Pistons,2018,109,0.471,0.917,0.292,21,45,107,0.424,0.913,0.258,21,51
12/30/2018,21800537,Final,Heat,Timberwolves,2018,104,0.411,0.786,0.333,19,52,113,0.404,0.806,0.333,24,49
12/30/2018,21800538,Final,Raptors,Bulls,2018,95,0.37,0.9,0.273,17,52,89,0.413,0.889,0.35,16,44
12/30/2018,21800539,Final,Mavericks,Thunder,2018,105,0.457,0.773,0.359,21,49,103,0.43,0.667,0.237,17,39
12/30/2018,21800540,Final,Trail Blazers,76ers,2018,129,0.59,0.76,0.545,28,59,95,0.354,0.704,0.186,18,36
12/30/2018,21800541,Final,Lakers,Kings,2018,121,0.48,0.6,0.341,30,50,114,0.484,0.75,0.382,24,45
12/29/2018,21800527,Final,Bucks,Nets,2018,129,0.49,0.875,0.412,30,39,115,0.481,0.686,0.429,28,40
12/29/2018,21800528,Final,Pelicans,Rockets,2018,104,0.446,0.765,0.321,25,45,108,0.432,0.786,0.348,21,39
12/29/2018,21800530,Final,Wizards,Hornets,2018,130,0.516,0.875,0.351,35,42,126,0.522,0.792,0.419,22,41
12/29/2018,21800529,Final,Hawks,Cavaliers,2018,111,0.439,0.6,0.27,27,53,108,0.471,0.793,0.217,27,44
12/29/2018,21800531,Final,Grizzlies,Celtics,2018,103,0.474,0.828,0.269,24,36,112,0.5,0.889,0.444,29,36
12/29/2018,21800532,Final,Jazz,Knicks,2018,129,0.548,0.786,0.444,30,60,97,0.372,0.818,0.469,17,35
12/29/2018,21800533,Final,Suns,Nuggets,2018,118,0.538,0.643,0.379,29,37,122,0.553,0.769,0.514,31,40
12/29/2018,21800534,Final,Trail Blazers,Warriors,2018,105,0.429,0.818,0.29,18,46,115,0.5,0.821,0.48,27,42
12/29/2018,21800535,Final,Clippers,Spurs,2018,111,0.439,0.789,0.45,22,40,122,0.506,0.903,0.261,27,49
12/28/2018,21800517,Final,Hornets,Nets,2018,100,0.41,0.7,0.333,19,49,87,0.398,0.85,0.148,15,48
12/28/2018,21800518,Final,Pacers,Pistons,2018,125,0.609,0.7,0.263,33,43,88,0.374,0.917,0.25,25,44
12/28/2018,21800519,Final,Magic,Raptors,2018,116,0.473,0.864,0.346,29,60,87,0.295,0.792,0.353,18,41
12/28/2018,21800520,Final,Wizards,Bulls,2018,92,0.4,0.833,0.3,22,40,101,0.468,0.76,0.364,20,46
12/28/2018,21800521,Final,Heat,Cavaliers,2018,118,0.527,0.75,0.323,29,45,94,0.383,0.864,0.351,21,42
12/28/2018,21800522,Final,Timberwolves,Hawks,2018,120,0.449,0.553,0.344,28,47,123,0.47,0.65,0.457,32,58
12/28/2018,21800523,Final,Pelicans,Mavericks,2018,114,0.458,0.815,0.174,22,49,112,0.474,0.697,0.469,19,39
12/28/2018,21800524,Final,Nuggets,Spurs,2018,102,0.459,0.824,0.345,29,52,99,0.449,0.55,0.296,23,38
12/28/2018,21800525,Final,Suns,Thunder,2018,102,0.433,0.938,0.31,22,34,118,0.537,0.692,0.35,22,49
12/28/2018,21800526,Final,Lakers,Clippers,2018,107,0.414,0.686,0.367,23,50,118,0.44,0.941,0.316,21,53
12/27/2018,21800512,Final,Rockets,Celtics,2018,127,0.477,0.771,0.4,17,55,113,0.469,0.806,0.387,28,37
12/27/2018,21800513,Final,Bucks,Knicks,2018,112,0.452,0.81,0.344,20,57,96,0.371,0.688,0.419,21,43
12/27/2018,21800514,Final,Kings,Lakers,2018,117,0.446,0.81,0.345,25,48,116,0.511,0.696,0.4,25,46
12/27/2018,21800515,Final,Jazz,76ers,2018,97,0.384,0.741,0.314,19,44,114,0.5,0.833,0.371,31,47
12/27/2018,21800516,Final,Warriors,Trail Blazers,2018,109,0.425,0.4,0.295,36,59,110,0.362,0.913,0.325,20,54
12/26/2018,21800502,Final,Pistons,Wizards,2018,106,0.463,0.947,0.378,25,46,95,0.458,0.769,0.273,17,31
12/26/2018,21800503,Final,Magic,Suns,2018,120,0.458,0.818,0.389,20,42,122,0.505,0.765,0.542,22,45
12/26/2018,21800504,Final,Hawks,Pacers,2018,121,0.506,0.778,0.472,33,41,129,0.554,0.727,0.481,35,39
12/26/2018,21800505,Final,Nets,Hornets,2018,134,0.49,0.722,0.404,31,57,132,0.443,0.767,0.484,26,53
12/26/2018,21800506,Final,Heat,Raptors,2018,104,0.518,0.5,0.414,28,35,106,0.468,0.826,0.433,19,43
12/26/2018,21800507,Final,Bulls,Timberwolves,2018,94,0.411,0.625,0.261,22,45,119,0.495,0.842,0.344,26,52
12/26/2018,21800508,Final,Grizzlies,Cavaliers,2018,95,0.5,0.75,0.227,22,34,87,0.355,0.8,0.31,19,53
12/26/2018,21800509,Final,Mavericks,Pelicans,2018,122,0.481,0.842,0.343,23,46,119,0.467,0.767,0.444,25,39
12/26/2018,21800510,Final,Spurs,Nuggets,2018,111,0.467,0.773,0.313,29,50,103,0.389,0.652,0.45,29,47
12/26/2018,21800511,Final,Clippers,Kings,2018,127,0.5,0.826,0.429,23,50,118,0.471,0.667,0.333,26,43
12/25/2018,21800497,Final,Knicks,Bucks,2018,95,0.361,0.81,0.276,17,57,109,0.449,0.676,0.188,22,51
12/25/2018,21800498,Final,Rockets,Thunder,2018,113,0.454,0.647,0.318,18,54,109,0.439,0.667,0.3,23,52
12/25/2018,21800499,Final,Celtics,76ers,2018,121,0.417,0.85,0.341,21,55,114,0.413,0.793,0.375,25,56
12/25/2018,21800500,Final,Warriors,Lakers,2018,101,0.409,0.762,0.25,28,37,127,0.553,0.741,0.394,27,49
12/25/2018,21800501,Final,Jazz,Trail Blazers,2018,117,0.554,0.522,0.448,20,49,96,0.393,0.654,0.391,20,42
12/23/2018,21800486,Final,Pistons,Hawks,2018,95,0.41,0.63,0.345,21,41,98,0.396,0.8,0.261,24,54
12/23/2018,21800487,Final,Pacers,Wizards,2018,105,0.443,0.833,0.3,24,57,89,0.368,0.923,0.257,21,37
12/23/2018,21800488,Final,Celtics,Hornets,2018,119,0.5,0.8,0.333,30,47,103,0.432,0.731,0.25,24,37
12/23/2018,21800489,Final,Nets,Suns,2018,111,0.471,0.636,0.37,25,49,103,0.483,0.875,0.176,24,41
12/23/2018,21800490,Final,Cavaliers,Bulls,2018,92,0.452,0.643,0.304,11,31,112,0.551,0.882,0.5,26,43
12/23/2018,21800491,Final,Magic,Heat,2018,91,0.414,0.719,0.357,15,40,115,0.506,0.684,0.516,27,39
12/23/2018,21800492,Final,Kings,Pelicans,2018,122,0.42,0.727,0.452,26,50,117,0.468,0.821,0.231,26,58
12/23/2018,21800493,Final,Thunder,Timberwolves,2018,112,0.478,0.773,0.36,17,45,114,0.494,0.667,0.519,25,40
12/23/2018,21800494,Final,Warriors,Clippers,2018,129,0.452,0.861,0.35,22,46,127,0.538,0.793,0.783,23,42
12/23/2018,21800495,Final,Trail Blazers,Mavericks,2018,121,0.471,0.706,0.289,29,53,118,0.417,0.714,0.353,22,49
12/23/2018,21800496,Final,Lakers,Grizzlies,2018,99,0.493,0.682,0.333,27,41,107,0.467,0.643,0.538,24,43
12/22/2018,21800479,Final,Clippers,Nuggets,2018,132,0.576,0.941,0.5,28,56,111,0.423,0.8,0.29,21,37
12/22/2018,21800480,Final,Wizards,Suns,2018,149,0.505,0.889,0.361,40,53,146,0.478,0.758,0.314,30,50
12/22/2018,21800481,Final,76ers,Raptors,2018,126,0.541,0.743,0.333,33,53,101,0.389,0.895,0.25,17,41
12/22/2018,21800482,Final,Heat,Bucks,2018,94,0.382,0.696,0.313,22,57,87,0.369,0.727,0.209,20,48
12/22/2018,21800483,Final,Rockets,Spurs,2018,108,0.389,0.714,0.352,22,58,101,0.477,0.636,0.417,24,43
12/22/2018,21800484,Final,Warriors,Mavericks,2018,120,0.459,0.938,0.349,34,54,116,0.457,0.643,0.359,28,46
12/22/2018,21800485,Final,Jazz,Thunder,2018,106,0.452,0.611,0.324,35,44,107,0.472,0.636,0.36,19,51
12/21/2018,21800469,Final,Hornets,Pistons,2018,98,0.44,0.714,0.5,19,43,86,0.39,0.636,0.235,21,41
12/21/2018,21800470,Final,Raptors,Cavaliers,2018,126,0.527,0.808,0.29,21,44,110,0.476,0.767,0.375,20,40
12/21/2018,21800471,Final,Nets,Pacers,2018,106,0.458,0.706,0.516,28,41,114,0.537,0.833,0.423,24,29
12/21/2018,21800472,Final,Knicks,Hawks,2018,107,0.488,0.708,0.296,20,35,114,0.473,0.75,0.345,29,54
12/21/2018,21800473,Final,Celtics,Bucks,2018,107,0.385,0.75,0.294,22,36,120,0.513,0.786,0.4,26,55
12/21/2018,21800474,Final,Bulls,Magic,2018,90,0.44,0.731,0.294,23,50,80,0.326,0.667,0.242,20,47
12/21/2018,21800475,Final,Spurs,Timberwolves,2018,124,0.529,0.722,0.576,36,50,98,0.398,0.839,0.286,19,39
12/21/2018,21800476,Final,Trail Blazers,Jazz,2018,90,0.402,0.556,0.313,17,42,120,0.553,0.588,0.516,35,42
12/21/2018,21800477,Final,Kings,Grizzlies,2018,102,0.375,0.724,0.366,25,42,99,0.463,0.9,0.5,24,44
12/21/2018,21800478,Final,Lakers,Pelicans,2018,112,0.467,0.72,0.25,28,48,104,0.431,0.5,0.296,27,53
12/20/2018,21800467,Final,Heat,Rockets,2018,101,0.387,0.588,0.231,22,61,99,0.354,0.767,0.333,20,41
12/20/2018,21800468,Final,Clippers,Mavericks,2018,125,0.566,0.806,0.3,26,40,121,0.467,0.758,0.357,24,45
12/19/2018,21800455,Final,Hornets,Cavaliers,2018,110,0.511,0.667,0.4,24,51,99,0.482,0.583,0.435,24,35
12/19/2018,21800456,Final,Magic,Spurs,2018,90,0.382,0.588,0.387,19,33,129,0.649,0.81,0.632,29,45
12/19/2018,21800457,Final,76ers,Knicks,2018,131,0.534,0.88,0.5,31,51,109,0.43,0.806,0.323,22,35
12/19/2018,21800458,Final,Celtics,Suns,2018,103,0.447,0.857,0.385,26,37,111,0.427,0.818,0.407,23,56
12/19/2018,21800459,Final,Raptors,Pacers,2018,99,0.409,0.762,0.233,20,43,96,0.475,0.688,0.45,19,49
12/19/2018,21800460,Final,Bulls,Nets,2018,93,0.44,0.7,0.316,21,39,96,0.459,0.8,0.32,23,45
12/19/2018,21800461,Final,Rockets,Wizards,2018,136,0.553,0.762,0.473,30,41,118,0.536,0.783,0.333,28,31
12/19/2018,21800462,Final,Bucks,Pelicans,2018,123,0.506,0.8,0.394,26,48,115,0.467,0.667,0.452,28,41
12/19/2018,21800463,Final,Timberwolves,Pistons,2018,123,0.437,0.828,0.273,22,49,129,0.489,0.607,0.417,26,44
12/19/2018,21800464,Final,Jazz,Warriors,2018,108,0.398,0.818,0.381,30,52,103,0.4,0.944,0.323,18,48
12/19/2018,21800465,Final,Trail Blazers,Grizzlies,2018,99,0.467,0.9,0.423,16,43,92,0.423,0.895,0.333,22,36
12/19/2018,21800466,Final,Kings,Thunder,2018,113,0.419,0.667,0.382,28,43,132,0.5,0.63,0.406,27,66
12/18/2018,21800451,Final,Pacers,Cavaliers,2018,91,0.398,0.619,0.182,21,52,92,0.418,0.769,0.194,19,51
12/18/2018,21800452,Final,Hawks,Wizards,2018,118,0.468,0.821,0.375,23,49,110,0.434,0.694,0.325,26,37
12/18/2018,21800453,Final,Nets,Lakers,2018,115,0.484,0.684,0.412,27,40,110,0.467,0.565,0.325,21,48
12/18/2018,21800454,Final,Nuggets,Mavericks,2018,126,0.556,0.778,0.414,33,47,118,0.465,0.767,0.405,26,33
